,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory
529,Greens Bayou,3464_G_82,3464,G,82COMBINED,89955.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,192.0,16078.0,1976.0,9999.0,,,N,Natural Gas,,,,H2O,,,,,,,,,3.0,0.22099,0.22099,0.22099,0.22099,,,,,,,,,,,,Natural Gas,3464.0,29.822201,-95.219429,,,,,,,,3.419101677638398,117.0,POINT (-95.21942900000001 29.822201),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,3.0,65.664,4900.3112494441975,76.80000000000001,0.0,7340.0,15.45,70.42231677307016,0,0.0,1,1,0,True,False,2030,3464+82COMBINED,,,,,,,,,,,,
530,ExxonMobil Baytown Refinery,10436_G_GT38,10436,G,GT38COMBINED,,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,62.0,13604.0,1988.5,9999.0,,,Y,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.40657,0.40657,0.40657,0.40657,,,,,,,,,,,,Natural Gas,10436.0,29.753517,-94.997277,,,,,,,,3.419101677638398,117.0,POINT (-94.997277 29.753517),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,2.0,21.204,1582.3921742996888,24.8,0.0,7340.0,15.45,61.96345922259276,0,0.0,1,1,0,True,False,2030,10436+GT38COMBINED,,,,,,,,,,,,
531,Exelon LaPorte Generating Station,55365_G_GT1,55365,G,GT1COMBINED,4559.0,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,152.0,12535.0,2001.0,9999.0,,,N,Natural Gas,,,,DLNB,,,,,,,,,3.0,0.18518,0.18518,0.18518,0.18518,,,,,,,,,,,,Natural Gas,55365.0,29.7028,-95.0718,,,,,,,,3.419101677638398,117.0,POINT (-95.0718 29.7028),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,3.0,51.984,3879.413072476656,60.800000000000004,0.0,7340.0,15.45,58.308439529197315,0,0.0,1,1,0,True,False,2040,55365+GT1COMBINED,,,,,,,,,,,,
532,P H Robinson,3466_G_PHR1,3466,G,PHR1COMBINED,,Combustion Turbine,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,300.0,9086.0,2015.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,3466.0,29.486667,-94.979444,,,,,,,,3.419101677638398,117.00000000000001,POINT (-94.979444 29.486667),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,3.0,102.60000000000001,7656.736327256558,120.0,0.0,7340.0,15.45,46.51595784302248,0,0.0,1,1,0,False,False,False,3466+PHR1COMBINED,,,,,,,,,,,,
533,TECO CHP-1,57504_G_CHP1,57504,G,CHP1COMBINED,,Combustion Turbine,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,122.0,12370.39344262295,2011.5,9999.0,,,Y,Natural Gas,,,,,,,,,,,,,,0.0951,0.0951,0.0951,0.0951,,,,,,,,,,,,Natural Gas,57504.0,29.703454,-95.398317,,,,,,,,3.419101677638398,117.0,POINT (-95.39831700000001 29.703454),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,2.0,41.724000000000004,3113.739439751,48.800000000000004,0.0,7340.0,15.45,57.745632972719164,0,0.0,1,1,0,False,False,False,57504+CHP1COMBINED,,,,,,,,,,,,
534,P H Robinson,3466_G_PHR6,3466,G,PHR6COMBINED,,Combustion Turbine,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,300.0,9086.0,2017.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,3466.0,29.486667,-94.979444,,,,,,,,3.419101677638398,117.00000000000001,POINT (-94.979444 29.486667),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,3.0,102.60000000000001,7656.736327256558,120.0,0.0,7340.0,15.45,46.51595784302248,0,0.0,1,1,0,False,False,False,3466+PHR6COMBINED,,,,,,,,,,,,
535,Bacliff,60264_G_BCGT5,60264,G,BCGT5COMBINED,91273.0,Combustion Turbine,,ERC_REST,Texas,48.0,Galveston,167.0,48167.0,231.5,9086.000000000002,2017.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,,0.011,0.011,0.011,0.011,,,,,,,,,,,,Natural Gas,60264.0,29.49233,-94.98483,,,,,,,,3.419101677638398,117.00000000000001,POINT (-94.98483 29.49233),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,3.0,79.173,5908.4481991996445,92.60000000000001,0.0,7340.0,15.45,46.51595784302249,0,0.0,1,1,0,False,False,False,60264+BCGT5COMBINED,,,,,,,,,,,,
536,ExxonMobil Baytown Refinery,10436_G_ST34,10436,G,ST34COMBINED,,Non-Fossil Waste,,ERC_REST,Texas,48.0,Harris,201.0,48201.0,9.0,11064.833333333334,1961.0,9999.0,,,N,Non-Fossil Waste,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Non-Fossil Waste,10436.0,29.753517,-94.997277,,,,,,,,0.0,160.1,POINT (-94.997277 29.753517),66.0,67.0,67.0,11.5739826538,1.08612173738,p67,rto10,p67,4.0,9.0,918.808359270787,3.6,0.0,105630.0,5.26,5.26,0,0.0,1,1,0,True,False,2030,10436+ST34COMBINED,,,,,,,,,,,,
537,DFW Gas Recovery,50569_G_GEN1,50569,G,GEN1COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Denton,121.0,48121.0,5.8,17556.5,1988.0,9999.0,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,50569.0,33.019646,-96.961986,,,,,,,,0.0,117.0,POINT (-96.961986 33.019646),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,5.8,296.06047132058694,2.32,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,True,False,2030,50569+GEN1COMBINED,,,,,,,,,,,,
538,DFW Gas Recovery,50569_G_GEN3,50569,G,GEN3COMBINED,,Landfill Gas,,ERC_REST,Texas,48.0,Denton,121.0,48121.0,25.0,13500.0,2009.0,9999.0,,,N,Landfill Gas,,,,,,,,,,,,,,0.24082,0.24082,0.24082,0.24082,,,,,,,,,,,,Landfill Gas,50569.0,33.019646,-96.961986,,,,,,,,0.0,117.0,POINT (-96.961986 33.019646),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,4.0,25.0,1276.1227212094263,10.0,0.0,392820.0,8.75,8.75,0,0.0,1,1,0,True,False,2030,50569+GEN3COMBINED,,,,,,,,,,,,
539,Stryker Creek,3504_G_D1,3504,G,D1COMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Cherokee,73.0,48073.0,14.0,21520.571428571428,1966.0,9999.0,,,N,Distillate Fuel Oil,,,,,,,,,,,,,0.2,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,3504.0,31.93985,-94.989834,,,,,,,,18.885071266579832,160.1,POINT (-94.989834 31.93985),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,1.0,4.788,357.31436193863937,3.5,0.0,7340.0,15.45,421.86752512609314,0,0.0,1,1,0,True,False,2030,3504+D1COMBINED,,,,,,,,,,,,
540,R W Miller,3628_B_1,3628,B,1COMBINED,2493.0,O/G Steam,,ERC_REST,Texas,48.0,Palo Pinto,363.0,48363.0,275.0,13897.839999999998,1965.5,9999.0,wall,dry,N,Natural Gas,,,,,,,,,,,,,1.157,0.14542,0.14542,0.14542,0.14542,,,,,,,,,,,,Natural Gas,3628.0,32.6581,-98.3103,,,,,,,,3.419101677638398,117.0,POINT (-98.3103 32.6581),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,7.0,63.525000000000006,28074.69986660738,110.0,0.0,37800.0,4.47,51.98812805955002,1,0.0,1,1,0,True,False,2030,3628+1COMBINED,,,,,,,,,,,,
541,DeCordova Steam Electric Station,8063_G_CT1,8063,G,CT1COMBINED,90028.0,Combustion Turbine,,ERC_REST,Texas,48.0,Hood,221.0,48221.0,278.0,12719.053956834534,1990.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,0.5,0.65415,0.65415,0.65415,0.65415,,,,,,,,,,,,Natural Gas,8063.0,32.403056,-97.700556,,,,,,,,3.419101677638398,117.0,POINT (-97.70055600000001 32.403056),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,3.0,95.07600000000001,7095.242329924411,111.2,0.0,7340.0,15.45,58.93773872178626,0,0.0,1,1,0,True,False,2030,8063+CT1COMBINED,,,,,,,,,,,,
542,Powerlane Plant,4195_G_EP,4195,G,EPCOMBINED,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Hunt,231.0,48231.0,24.0,12134.0,2010.0,9999.0,,,N,Natural Gas,,,,,,,,,,,,,,0.02402,0.02402,0.02402,0.02402,,,,,,,,,,,,Natural Gas,4195.0,33.1707,-96.1264,,,,,,,,3.419101677638398,117.0,POINT (-96.1264 33.1707),62.0,63.0,63.0,27.0123565705,13.5558014155,p63,rto10,p63,1.0,8.208,612.5389061805247,9.600000000000001,0.0,7340.0,15.45,56.93737975646431,0,0.0,1,1,0,False,False,False,4195+EPCOMBINED,,,,,,,,,,,,
543,Permian Basin,3494_G_CT1,3494,G,CT1COMBINED,90023.0,Combustion Turbine,,ERC_WEST,Texas,48.0,Ward,475.0,48475.0,270.0,13545.24074074074,1988.0,9999.0,,,N,"Natural Gas, Distillate Fuel Oil",,,,H2O,,,,,,,,,0.5,0.65485,0.65485,0.65485,0.65485,,,,,,,,,,,,Natural Gas,3494.0,31.5839,-102.9633,,,,,,,,3.419101677638398,117.0,POINT (-102.9633 31.5839),61.0,62.0,62.0,9.19136542403,2.63378546811,p62,rto10,p62,3.0,92.34,6891.062694530902,108.0,0.0,7340.0,15.45,61.76255534068264,0,0.0,1,1,0,True,False,2030,3494+CT1COMBINED,,,,,,,,,,,,
544,,,61363,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61363+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
545,,,61364,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61364+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
546,,,61365,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61365+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
547,,,61366,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61366+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
548,,,61367,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61367+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
549,,,61368,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61368+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
550,,,61369,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61369+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
551,,,61370,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61370+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
552,,,61371,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61371+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
553,,,61372,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61372+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
554,,,61373,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61373+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
555,,,61374,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61374+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
556,,,61375,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61375+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
557,,,61376,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61376+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
558,,,61377,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61377+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
559,,,61378,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61378+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
560,,,61379,,1,,Combined Cycle,,,,,,,,59.50683073344294,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p63,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61379+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
561,,,61380,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p64,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61380+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
562,,,61381,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p64,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61381+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
563,,,61382,,1,,Combined Cycle,,,,,,,,46.18724407050383,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p64,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61382+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
564,,,61383,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61383+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
565,,,61384,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61384+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
566,,,61385,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61385+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
567,,,61386,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61386+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
568,,,61387,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61387+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
569,,,61388,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61388+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
570,,,61389,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61389+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
571,,,61390,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61390+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
572,,,61391,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61391+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
573,,,61392,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61392+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
574,,,61393,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61393+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
575,,,61394,,1,,Combined Cycle,,,,,,,,267.46844496524886,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p65,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61394+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
576,,,61395,,1,,Combined Cycle,,,,,,,,400.0,6372.927757,2030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural Gas,,,,,,,,,,,3.419101677638398,119.0,,,,,,,,,p67,4.0,127.2,40835.92707870164,160.0,0.0,13580.059150000001,2.910012674,24.699700659427013,1,0.0,1,1,2030,False,,,61395+1,atb,Gas-CC-AvgCF - Mid,thermal,953514.1529,Yes,0.003,0.035,55.0,,,,CC
